Location,Cam nr,series,picture,species name,Nr,Year,Month ,Day,Hour Exact,Comment,camera brand,Location
Yalbac 609 A,609,A,790,Agouti,1,2016,5,15,7.29,,Bushnell,Yalbac
Yalbac 609 A,609,A,292,Baird's Tapir,1,2016,3,16,19.34,,Bushnell,Yalbac
Yalbac 609 A,609,A,334,Baird's Tapir,1,2016,3,24,20.59,,Bushnell,Yalbac
Yalbac 609 A,609,A,388,Baird's Tapir,1,2016,3,29,22.07,,Bushnell,Yalbac
Yalbac 609 A,609,A,409,Baird's Tapir,1,2016,3,31,5.51,male,Bushnell,Yalbac
Yalbac 609 A,609,A,418,Baird's Tapir,1,2016,3,31,18.4,,Bushnell,Yalbac
Yalbac 609 A,609,A,457,Baird's Tapir,1,2016,4,7,20.57,,Bushnell,Yalbac
Yalbac 609 A,609,A,493,Baird's Tapir,1,2016,4,11,3.32,,Bushnell,Yalbac
Yalbac 609 A,609,A,505,Baird's Tapir,1,2016,4,12,1,,Bushnell,Yalbac
Yalbac 609 A,609,A,508,Baird's Tapir,1,2016,4,12,2.4,,Bushnell,Yalbac
Yalbac 609 A,609,A,562,Baird's Tapir,1,2016,4,18,17.33,,Bushnell,Yalbac
Yalbac 609 A,609,A,571,Baird's Tapir,1,2016,4,19,8.54,,Bushnell,Yalbac
Yalbac 609 A,609,A,598,Baird's Tapir,1,2016,4,23,22.36,,Bushnell,Yalbac
Yalbac 609 A,609,A,610,Baird's Tapir,1,2016,4,25,19.49,,Bushnell,Yalbac
Yalbac 609 A,609,A,613,Baird's Tapir,1,2016,4,25,20.14,,Bushnell,Yalbac
Yalbac 609 A,609,A,631,Baird's Tapir,1,2016,4,28,3.56,,Bushnell,Yalbac
Yalbac 609 A,609,A,778,Baird's Tapir,1,2016,5,12,9.26,male,Bushnell,Yalbac
Yalbac 609 A,609,A,701,Crested guan,1,2016,5,5,14.47,,Bushnell,Yalbac
Yalbac 609 A,609,A,37,Gray fox,1,2016,3,4,5.01,,Bushnell,Yalbac
Yalbac 609 A,609,A,52,Gray fox,1,2016,3,5,2.05,,Bushnell,Yalbac
Yalbac 609 A,609,A,58,Gray fox,1,2016,3,5,2.23,,Bushnell,Yalbac
Yalbac 609 A,609,A,61,Gray fox,1,2016,3,7,5.3,,Bushnell,Yalbac
Yalbac 609 A,609,A,184,Gray fox,1,2016,3,8,23.38,,Bushnell,Yalbac
Yalbac 609 A,609,A,187,Gray fox,1,2016,3,9,2,,Bushnell,Yalbac
Yalbac 609 A,609,A,403,Gray fox,1,2016,3,30,14.23,,Bushnell,Yalbac
Yalbac 609 A,609,A,595,Gray fox,1,2016,4,23,22.22,,Bushnell,Yalbac
Yalbac 609 A,609,A,67,Great Curassow,2,2016,3,7,18.1,male/female,Bushnell,Yalbac
Yalbac 609 A,609,A,70,Great Curassow,2,2016,3,8,6.27,male/female,Bushnell,Yalbac
Yalbac 609 A,609,A,262,Great Curassow,1,2016,3,16,6.05,,Bushnell,Yalbac
Yalbac 609 A,609,A,427,Great Curassow,1,2016,4,6,8.1,male,Bushnell,Yalbac
Yalbac 609 A,609,A,472,Great Curassow,1,2016,4,8,13.23,male,Bushnell,Yalbac
Yalbac 609 A,609,A,475,Great Curassow,1,2016,4,9,5.37,,Bushnell,Yalbac
Yalbac 609 A,609,A,565,Great Curassow,1,2016,4,19,7.32,,Bushnell,Yalbac
Yalbac 609 A,609,A,580,Great Curassow,1,2016,4,20,6.11,,Bushnell,Yalbac
Yalbac 609 A,609,A,589,Great Curassow,1,2016,4,23,17.37,,Bushnell,Yalbac
Yalbac 609 A,609,A,652,Great Curassow,2,2016,4,29,6.15,male/female,Bushnell,Yalbac
Yalbac 609 A,609,A,673,Great Curassow,1,2016,4,29,16.41,female,Bushnell,Yalbac
Yalbac 609 A,609,A,676,Great Curassow,1,2016,5,2,6.01,male,Bushnell,Yalbac
Yalbac 609 A,609,A,763,Great Curassow,2,2016,5,11,9.16,,Bushnell,Yalbac
Yalbac 609 A,609,A,787,Great Curassow,1,2016,5,15,6.1,male,Bushnell,Yalbac
Yalbac 609 A,609,A,190,Ocellated Turkey,1,2016,3,10,10.55,,Bushnell,Yalbac
Yalbac 609 A,609,A,197,Ocellated Turkey,1,2016,3,10,14.3,,Bushnell,Yalbac
Yalbac 609 A,609,A,202,Ocellated Turkey,1,2016,3,12,13.24,,Bushnell,Yalbac
Yalbac 609 A,609,A,208,Ocellated Turkey,1,2016,3,12,16.59,,Bushnell,Yalbac
Yalbac 609 A,609,A,216,Ocellated Turkey,1,2016,3,13,10.45,,Bushnell,Yalbac
Yalbac 609 A,609,A,220,Ocellated Turkey,1,2016,3,15,13.42,,Bushnell,Yalbac
Yalbac 609 A,609,A,268,Ocellated Turkey,1,2016,3,16,9.06,,Bushnell,Yalbac
Yalbac 609 A,609,A,277,Ocellated Turkey,1,2016,3,16,12.51,,Bushnell,Yalbac
Yalbac 609 A,609,A,298,Ocellated Turkey,1,2016,3,19,9.55,,Bushnell,Yalbac
Yalbac 609 A,609,A,301,Ocellated Turkey,1,2016,3,19,9.56,,Bushnell,Yalbac
Yalbac 609 A,609,A,310,Ocellated Turkey,1,2016,3,19,12.57,,Bushnell,Yalbac
Yalbac 609 A,609,A,325,Ocellated Turkey,1,2016,3,22,6.16,,Bushnell,Yalbac
Yalbac 609 A,609,A,328,Ocellated Turkey,1,2016,3,22,14,,Bushnell,Yalbac
Yalbac 609 A,609,A,340,Ocellated Turkey,1,2016,3,25,9.09,,Bushnell,Yalbac
Yalbac 609 A,609,A,343,Ocellated Turkey,1,2016,3,25,12.25,,Bushnell,Yalbac
Yalbac 609 A,609,A,349,Ocellated Turkey,1,2016,3,25,12.42,,Bushnell,Yalbac
Yalbac 609 A,609,A,368,Ocellated Turkey,1,2016,3,28,14.08,,Bushnell,Yalbac
Yalbac 609 A,609,A,373,Ocellated Turkey,1,2016,3,29,14.21,,Bushnell,Yalbac
Yalbac 609 A,609,A,376,Ocellated Turkey,1,2016,3,29,6.35,,Bushnell,Yalbac
Yalbac 609 A,609,A,391,Ocellated Turkey,1,2016,3,30,6.09,,Bushnell,Yalbac
Yalbac 609 A,609,A,439,Ocellated Turkey,1,2016,4,6,16.51,,Bushnell,Yalbac
Yalbac 609 A,609,A,442,Ocellated Turkey,1,2016,4,7,5.54,,Bushnell,Yalbac
Yalbac 609 A,609,A,478,Ocellated Turkey,1,2016,4,9,11.45,,Bushnell,Yalbac
Yalbac 609 A,609,A,484,Ocellated Turkey,1,2016,4,9,14.16,,Bushnell,Yalbac
Yalbac 609 A,609,A,513,Ocellated Turkey,1,2016,4,12,11.33,,Bushnell,Yalbac
Yalbac 609 A,609,A,517,Ocellated Turkey,1,2016,4,13,14.4,,Bushnell,Yalbac
Yalbac 609 A,609,A,520,Ocellated Turkey,1,2016,4,13,10.58,,Bushnell,Yalbac
Yalbac 609 A,609,A,526,Ocellated Turkey,1,2016,4,13,14.43,,Bushnell,Yalbac
Yalbac 609 A,609,A,532,Ocellated Turkey,1,2016,4,14,7.37,,Bushnell,Yalbac
Yalbac 609 A,609,A,535,Ocellated Turkey,1,2016,4,14,8.19,,Bushnell,Yalbac
Yalbac 609 A,609,A,538,Ocellated Turkey,1,2016,4,14,13.07,,Bushnell,Yalbac
Yalbac 609 A,609,A,544,Ocellated Turkey,1,2016,4,14,18.03,,Bushnell,Yalbac
Yalbac 609 A,609,A,574,Ocellated Turkey,1,2016,4,19,11.21,,Bushnell,Yalbac
Yalbac 609 A,609,A,577,Ocellated Turkey,1,2016,4,19,11.57,,Bushnell,Yalbac
Yalbac 609 A,609,A,637,Ocellated Turkey,1,2016,4,28,11.22,,Bushnell,Yalbac
Yalbac 609 A,609,A,691,Ocellated Turkey,1,2016,5,2,15.25,,Bushnell,Yalbac
Yalbac 609 A,609,A,694,Ocellated Turkey,1,2016,5,2,16.28,,Bushnell,Yalbac
Yalbac 609 A,609,A,697,Ocellated Turkey,1,2016,5,4,16.44,,Bushnell,Yalbac
Yalbac 609 A,609,A,730,Ocellated Turkey,1,2016,5,7,15.32,,Bushnell,Yalbac
Yalbac 609 A,609,A,745,Ocellated Turkey,1,2016,5,9,13.41,,Bushnell,Yalbac
Yalbac 609 A,609,A,751,Ocellated Turkey,1,2016,5,9,15.39,,Bushnell,Yalbac
Yalbac 609 A,609,A,211,Ocelot,1,2016,3,12,22.01,,Bushnell,Yalbac
Yalbac 609 A,609,A,556,Ocelot,1,2016,4,18,2.21,,Bushnell,Yalbac
Yalbac 609 A,609,A,592,Ocelot,1,2016,4,23,20.32,,Bushnell,Yalbac
Yalbac 609 A,609,A,296,Puma,1,2016,3,19,2.11,,Bushnell,Yalbac
Yalbac 609 A,609,A,356,Puma,1,2016,3,28,0.43,,Bushnell,Yalbac
Yalbac 609 A,609,A,634,Puma,1,2016,4,28,5.5,,Bushnell,Yalbac
Yalbac 609 A,609,A,44,Red Brocket Deer,1,2016,3,4,17.2,,Bushnell,Yalbac
Yalbac 609 A,609,A,445,Red Brocket Deer,1,2016,4,7,7.54,,Bushnell,Yalbac
Yalbac 609 A,609,A,547,Red Brocket Deer,1,2016,4,15,9.34,,Bushnell,Yalbac
Yalbac 609 A,609,A,754,White-nosed Coati,1,2016,5,9,16.38,,Bushnell,Yalbac
Yalbac 609 A,609,A,772,White-nosed Coati,1,2016,5,11,10.06,,Bushnell,Yalbac
Yalbac 609 A,609,A,41,White-tailed Deer,1,2016,3,4,9.15,,Bushnell,Yalbac
Yalbac 609 A,609,A,358,White-tailed Deer,1,2016,3,28,3.27,,Bushnell,Yalbac
Yalbac 609 A,609,A,421,White-tailed Deer,1,2016,3,31,21.3,,Bushnell,Yalbac
Yalbac 609 B,609,B,28,Agouti,1,2016,6,10,8.58,,Bushnell,Yalbac
Yalbac 609 B,609,B,70,agouti,1,2016,6,18,9.43,,Bushnell,Yalbac
Yalbac 609 B,609,B,76,Agouti,1,2016,6,19,12.33,,Bushnell,Yalbac
Yalbac 609 B,609,B,154,Agouti,1,2016,7,3,17.49,,Bushnell,Yalbac
Yalbac 609 B,609,B,244,Agouti,1,2016,7,12,6.52,,Bushnell,Yalbac
Yalbac 609 B,609,B,289,Agouti,1,2016,7,17,16.07,,Bushnell,Yalbac
Yalbac 609 B,609,B,46,Baird's Tapir,1,2016,6,11,1.27,,Bushnell,Yalbac
Yalbac 609 B,609,B,52,Baird's Tapir,1,2016,6,12,6.05,,Bushnell,Yalbac
Yalbac 609 B,609,B,58,Baird's Tapir,1,2016,6,13,4.24,,Bushnell,Yalbac
Yalbac 609 B,609,B,64,Baird's Tapir,1,2016,6,14,2.4,,Bushnell,Yalbac
Yalbac 609 B,609,B,160,Baird's Tapir,1,2016,7,4,5.31,,Bushnell,Yalbac
Yalbac 609 B,609,B,295,Baird's Tapir,1,2016,7,18,4.19,,Bushnell,Yalbac
Yalbac 609 B,609,B,298,Baird's Tapir,1,2016,7,22,5.44,,Bushnell,Yalbac
Yalbac 609 B,609,B,307,Baird's Tapir,1,2016,7,22,6.24,,Bushnell,Yalbac
Yalbac 609 B,609,B,316,Baird's Tapir,1,2016,7,26,17.49,,Bushnell,Yalbac
Yalbac 609 B,609,B,322,Baird's Tapir,1,2016,7,27,1.39,,Bushnell,Yalbac
Yalbac 609 B,609,B,55,Gray fox,1,2016,6,12,19.57,,Bushnell,Yalbac
Yalbac 609 B,609,B,151,Gray fox,1,2016,7,3,9.56,,Bushnell,Yalbac
Yalbac 609 B,609,B,211,Gray fox,1,2016,7,9,12.12,,Bushnell,Yalbac
Yalbac 609 B,609,B,37,Great Curassow,1,2016,5,19,16.12,,Bushnell,Yalbac
Yalbac 609 B,609,B,85,Great Curassow,1,2016,6,21,14.03,Male,Bushnell,Yalbac
Yalbac 609 B,609,B,88,Great Curassow,2,2016,6,23,9.11,Female with chick,Bushnell,Yalbac
Yalbac 609 B,609,B,121,Great Curassow,1,2016,6,26,18.03,,Bushnell,Yalbac
Yalbac 609 B,609,B,127,Great Curassow,1,2016,6,28,6.45,,Bushnell,Yalbac
Yalbac 609 B,609,B,133,Great Curassow,1,2016,6,30,14.4,,Bushnell,Yalbac
Yalbac 609 B,609,B,197,Jaguar,1,2016,7,7,7.14,Smelling at Puma spot,Bushnell,Yalbac
Yalbac 609 B,609,B,34,Ocellated Turkey,1,2016,5,10,9.41,,Bushnell,Yalbac
Yalbac 609 B,609,B,337,Ocellated Turkey,1,2016,7,27,18.06,,Bushnell,Yalbac
Yalbac 609 B,609,B,346,Ocellated Turkey,2,2016,7,29,10.37,,Bushnell,Yalbac
Yalbac 609 B,609,B,355,Ocellated Turkey,2,2016,7,29,12.1,,Bushnell,Yalbac
Yalbac 609 B,609,B,373,Ocellated Turkey,2,2016,7,30,6.36,,Bushnell,Yalbac
Yalbac 609 B,609,B,26,Ocelot,1,2016,6,6,22.37,,Bushnell,Yalbac
Yalbac 609 B,609,B,187,Ocelot,1,2016,7,5,0.19,,Bushnell,Yalbac
Yalbac 609 B,609,B,286,Ocelot,1,2016,7,17,4.44,,Bushnell,Yalbac
Yalbac 609 B,609,B,19,Paca,1,2016,5,28,19.45,,Bushnell,Yalbac
Yalbac 609 B,609,B,139,Paca,1,2016,7,1,2.43,,Bushnell,Yalbac
Yalbac 609 B,609,B,256,Paca,1,2016,7,13,3.08,,Bushnell,Yalbac
Yalbac 609 B,609,B,163,Puma,1,2016,7,4,18.54,Defecating,Bushnell,Yalbac
Yalbac 609 B,609,B,80,Red Brocket Deer,1,2016,6,21,11.55,,Bushnell,Yalbac
Yalbac 609 B,609,B,265,Red Brocket Deer,1,2016,7,14,6.13,,Bushnell,Yalbac
Yalbac 609 B,609,B,73,Striped Hog-nosed Skunk,1,2016,6,19,4.33,,Bushnell,Yalbac
Yalbac 609 B,609,B,223,White-nosed Coati,2,2016,7,11,16.01,,Bushnell,Yalbac
Yalbac 609 B,609,B,112,White-tailed Deer,1,2016,6,23,17.09,,Bushnell,Yalbac
Yalbac 609 B,609,B,124,White-tailed Deer,1,2016,6,27,17.16,,Bushnell,Yalbac
Yalbac 609 C,609,C,40,Agouti,1,2016,7,31,7.03,,,Yalbac
Yalbac 609 C,609,C,46,Agouti,1,2016,8,1,11.23,,,Yalbac
Yalbac 609 C,609,C,151,Agouti,1,2016,8,23,7.37,,,Yalbac
Yalbac 609 C,609,C,209,Agouti,1,2016,9,18,7.39,,,Yalbac
Yalbac 609 C,609,C,211,Agouti,1,2016,9,19,15.01,,,Yalbac
Yalbac 609 C,609,C,295,Agouti,1,2016,9,30,6.24,,,Yalbac
Yalbac 609 C,609,C,364,Agouti,2,2016,10,17,12.3,,,Yalbac
Yalbac 609 C,609,C,52,Baird's Tapir,1,2016,8,2,6.13,,,Yalbac
Yalbac 609 C,609,C,73,Baird's Tapir,1,2016,8,4,23.34,,,Yalbac
Yalbac 609 C,609,C,79,Baird's Tapir,1,2016,8,9,3.38,,,Yalbac
Yalbac 609 C,609,C,115,Baird's Tapir,2,2016,8,15,21.4,,,Yalbac
Yalbac 609 C,609,C,157,Baird's Tapir,1,2016,8,23,18.36,,,Yalbac
Yalbac 609 C,609,C,253,Baird's Tapir,1,2016,9,25,21.56,,,Yalbac
Yalbac 609 C,609,C,319,Common Opossum,1,2016,10,9,1.45,,,Yalbac
Yalbac 609 C,609,C,121,Gray-headed Dove,1,2016,8,16,9.15,,,Yalbac
Yalbac 609 C,609,C,343,Gray-headed Dove,1,2016,10,10,10.11,,,Yalbac
Yalbac 609 C,609,C,58,Great Curassow,1,2016,8,2,14.52,,,Yalbac
Yalbac 609 C,609,C,91,Great Curassow,1,2016,8,12,11.43,,,Yalbac
Yalbac 609 C,609,C,125,Great Tinamou,2,2016,8,16,16.07,,,Yalbac
Yalbac 609 C,609,C,217,Great Tinamou,1,2016,9,22,8.21,,,Yalbac
Yalbac 609 C,609,C,149,Margay,1,2016,8,22,23.19,,,Yalbac
Yalbac 609 C,609,C,67,Ocellated Turkey,1,2016,8,3,17.41,,,Yalbac
Yalbac 609 C,609,C,82,Ocellated Turkey,1,2016,8,9,15.14,,,Yalbac
Yalbac 609 C,609,C,166,Ocellated Turkey,1,2016,8,30,16.09,,,Yalbac
Yalbac 609 C,609,C,172,Ocellated Turkey,1,2016,8,31,6.1,,,Yalbac
Yalbac 609 C,609,C,187,Ocellated Turkey,1,2016,9,4,14.41,,,Yalbac
Yalbac 609 C,609,C,281,Ocellated Turkey,1,2016,9,27,11.54,,,Yalbac
Yalbac 609 C,609,C,292,Ocellated Turkey,1,2016,9,29,12.01,,,Yalbac
Yalbac 609 C,609,C,313,Ocellated Turkey,1,2016,10,8,12.48,,,Yalbac
Yalbac 609 C,609,C,331,Ocellated Turkey,1,2016,10,9,13.24,,,Yalbac
Yalbac 609 C,609,C,337,Ocellated Turkey,2,2016,10,9,15.37,,,Yalbac
Yalbac 609 C,609,C,346,Ocellated Turkey,1,2016,10,12,13.54,,,Yalbac
Yalbac 609 C,609,C,355,Ocellated Turkey,1,2016,10,15,6.11,,,Yalbac
Yalbac 609 C,609,C,358,Ocellated Turkey,1,2016,10,16,14.33,,,Yalbac
Yalbac 609 C,609,C,163,Ocelot,1,2016,8,27,22.4,,,Yalbac
Yalbac 609 C,609,C,193,Ocelot,1,2016,9,12,6.09,,,Yalbac
Yalbac 609 C,609,C,205,Ocelot,1,2016,9,15,19.35,,,Yalbac
Yalbac 609 C,609,C,361,Ocelot,1,2016,10,17,7.12,,,Yalbac
Yalbac 609 C,609,C,76,Paca,1,2016,8,8,1.39,,,Yalbac
Yalbac 609 C,609,C,112,Puma,1,2016,8,14,7.48,,,Yalbac
Yalbac 609 C,609,C,202,Puma,1,2016,9,15,7.41,,,Yalbac
Yalbac 609 C,609,C,223,Puma,1,2016,9,25,7.57,,,Yalbac
Yalbac 609 C,609,C,43,Red Brocket Deer,1,2016,7,31,18.23,,,Yalbac
Yalbac 609 C,609,C,85,Red Brocket Deer,2,2016,8,9,15.47,,,Yalbac
Yalbac 609 C,609,C,133,Red Brocket Deer,1,2016,8,20,10.39,,,Yalbac
Yalbac 609 C,609,C,199,Red Brocket Deer,1,2016,9,13,6.5,,,Yalbac
Yalbac 609 C,609,C,286,Red Brocket Deer,1,2016,9,29,7.36,,,Yalbac
Yalbac 609 C,609,C,307,Red Brocket Deer,1,2016,10,5,15.54,,,Yalbac
Yalbac 609 C,609,C,316,Red Brocket Deer,1,2016,10,8,16.03,,,Yalbac
Yalbac 609 C,609,C,379,Red Brocket Deer,1,2016,10,19,10.56,,,Yalbac
Yalbac 609 C,609,C,100,White-nosed Coati,4,2016,8,13,9.13,,,Yalbac
Yalbac 609 C,609,C,184,White-tailed Deer,1,2016,9,4,1.17,,,Yalbac
Yalbac 610 A,610,A,52,Baird's Tapir,1,2016,3,8,9.36,male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,97,Baird's Tapir,1,2016,3,16,5.42,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,100,Baird's Tapir,1,2016,3,19,5.2,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,103,Baird's Tapir,1,2016,3,19,6.11,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,106,Baird's Tapir,1,2016,3,19,6.32,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,109,Baird's Tapir,1,2016,3,20,9.17,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,133,Baird's Tapir,1,2016,3,28,4.48,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,142,Baird's Tapir,1,2016,3,30,2.21,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,151,Baird's Tapir,1,2016,4,4,8.54,male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,161,Baird's Tapir,1,2016,4,6,5.41,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,164,Great Curassow,1,2016,1,2,4.25,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,167,Great Curassow,2,2016,1,7,8.53,male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,57,Great Curassow,3,2016,3,9,6.54,2females/1male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,84,Great Curassow,2,2016,3,9,7.15,male/female,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,94,Great Curassow,1,2016,3,14,3.18,male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,124,Great Curassow,1,2016,3,23,5.2,male,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,155,Ocellated Turkey,1,2016,4,5,2.4,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,165,Red Brocket Deer,1,2016,1,6,8.33,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,112,Red Brocket Deer,1,2016,3,22,5.28,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,118,Red Brocket Deer,1,2016,3,23,4.14,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,157,Red Brocket Deer,1,2016,4,6,2.37,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,92,White-tailed Deer,1,2016,3,12,6.52,,Moultrie Cam,Yalbac
Yalbac 610 A,610,A,145,White-tailed Deer,1,2016,3,31,7.28,,Moultrie Cam,Yalbac
Yalbac 610 B,610,B,13,Baird's Tapir,1,2016,5,20,11.3,,Moultrie Cam,Yalbac
Yalbac 610 B,610,B,79,Great Curassow,1,2016,5,23,6,,Moultrie Cam,Yalbac
Yalbac 610 C,610,C,52,Agouti,1,2016,9,7,7.4,,,Yalbac
Yalbac 610 C,610,C,38,Baird's Tapir,1,2016,7,30,23.59,,,Yalbac
Yalbac 610 C,610,C,64,Baird's Tapir,2,2016,8,2,20.32,,,Yalbac
Yalbac 610 C,610,C,394,Baird's Tapir,1,2016,8,12,20.02,,,Yalbac
Yalbac 610 C,610,C,409,Baird's Tapir,1,2016,8,13,3.12,,,Yalbac
Yalbac 610 C,610,C,715,Baird's Tapir,2,2016,8,24,22.31,,,Yalbac
Yalbac 610 C,610,C,805,Baird's Tapir,1,2016,8,29,5.44,,,Yalbac
Yalbac 610 C,610,C,77,Baird's Tapir,1,2016,9,8,3.58,,,Yalbac
Yalbac 610 C,610,C,388,Baird's Tapir,2,2016,9,19,19.49,,,Yalbac
Yalbac 610 C,610,C,514,Baird's Tapir,1,2016,9,25,21.17,,,Yalbac
Yalbac 610 C,610,C,889,Collared Pecary,1,2016,9,2,9.54,,,Yalbac
Yalbac 610 C,610,C,170,Common Opossum,1,2016,8,9,3.49,,,Yalbac
Yalbac 610 C,610,C,200,Common Opossum,1,2016,8,9,18.44,,,Yalbac
Yalbac 610 C,610,C,460,Common Opossum,1,2016,8,14,21.1,,,Yalbac
Yalbac 610 C,610,C,73,Gray fox,1,2016,8,4,16.14,,,Yalbac
Yalbac 610 C,610,C,88,Gray fox,1,2016,8,6,11.25,,,Yalbac
Yalbac 610 C,610,C,175,Gray fox,1,2016,8,9,9.5,,,Yalbac
Yalbac 610 C,610,C,454,Gray fox,1,2016,8,14,19.16,,,Yalbac
Yalbac 610 C,610,C,739,Gray fox,1,2016,8,25,19.52,,,Yalbac
Yalbac 610 C,610,C,151,Gray fox,1,2016,9,11,11.2,,,Yalbac
Yalbac 610 C,610,C,103,Great Curassow,1,2016,8,7,8.58,,,Yalbac
Yalbac 610 C,610,C,127,Great Curassow,1,2016,8,8,6.12,,,Yalbac
Yalbac 610 C,610,C,310,Great Curassow,1,2016,8,11,9.25,,,Yalbac
Yalbac 610 C,610,C,361,Great Curassow,1,2016,8,12,6.22,,,Yalbac
Yalbac 610 C,610,C,364,Great Curassow,1,2016,8,12,7.01,,,Yalbac
Yalbac 610 C,610,C,613,Great Curassow,2,2016,8,19,6.53,,,Yalbac
Yalbac 610 C,610,C,652,Great Curassow,2,2016,8,21,7.02,,,Yalbac
Yalbac 610 C,610,C,760,Great Curassow,1,2016,8,26,17.12,,,Yalbac
Yalbac 610 C,610,C,835,Great Curassow,1,2016,8,29,15.18,,,Yalbac
Yalbac 610 C,610,C,85,Ocellated Turkey,1,2016,8,6,8.23,,,Yalbac
Yalbac 610 C,610,C,106,Ocellated Turkey,1,2016,8,7,10.24,,,Yalbac
Yalbac 610 C,610,C,367,Ocellated Turkey,1,2016,8,12,7.22,,,Yalbac
Yalbac 610 C,610,C,418,Ocellated Turkey,1,2016,8,13,6.51,,,Yalbac
Yalbac 610 C,610,C,421,Ocellated Turkey,1,2016,8,13,7.34,,,Yalbac
Yalbac 610 C,610,C,451,Ocellated Turkey,1,2016,8,14,16.52,,,Yalbac
Yalbac 610 C,610,C,469,Ocellated Turkey,1,2016,8,15,15.26,,,Yalbac
Yalbac 610 C,610,C,481,Ocellated Turkey,1,2016,8,16,6.29,,,Yalbac
Yalbac 610 C,610,C,496,Ocellated Turkey,1,2016,8,17,16.03,,,Yalbac
Yalbac 610 C,610,C,697,Ocellated Turkey,1,2016,8,24,11.58,,,Yalbac
Yalbac 610 C,610,C,755,Ocellated Turkey,1,2016,8,26,15.42,,,Yalbac
Yalbac 610 C,610,C,764,Ocellated Turkey,1,2016,8,27,8.27,,,Yalbac
Yalbac 610 C,610,C,802,Ocellated Turkey,1,2016,8,28,17.27,,,Yalbac
Yalbac 610 C,610,C,811,Ocellated Turkey,1,2016,8,29,5.52,,,Yalbac
Yalbac 610 C,610,C,832,Ocellated Turkey,1,2016,8,29,14.02,,,Yalbac
Yalbac 610 C,610,C,838,Ocellated Turkey,1,2016,8,30,6.22,,,Yalbac
Yalbac 610 C,610,C,859,Ocellated Turkey,1,2016,8,30,15.28,,,Yalbac
Yalbac 610 C,610,C,925,Ocellated Turkey,1,2016,9,3,15.17,,,Yalbac
Yalbac 610 C,610,C,952,Ocellated Turkey,1,2016,9,4,13.18,,,Yalbac
Yalbac 610 C,610,C,961,Ocellated Turkey,1,2016,9,4,17.41,,,Yalbac
Yalbac 610 C,610,C,976,Ocellated Turkey,1,2016,9,5,9.09,,,Yalbac
Yalbac 610 C,610,C,2,Ocellated Turkey,1,2016,9,5,13.41,,,Yalbac
Yalbac 610 C,610,C,18,Ocellated Turkey,2,2016,9,5,14.55,,,Yalbac
Yalbac 610 C,610,C,71,Ocellated Turkey,1,2016,9,7,15.39,,,Yalbac
Yalbac 610 C,610,C,88,Ocellated Turkey,1,2016,9,8,12.43,,,Yalbac
Yalbac 610 C,610,C,105,Ocellated Turkey,1,2016,9,9,6.29,,,Yalbac
Yalbac 610 C,610,C,121,Ocellated Turkey,1,2016,9,10,12.51,,,Yalbac
Yalbac 610 C,610,C,128,Ocellated Turkey,2,2016,9,10,14.31,,,Yalbac
Yalbac 610 C,610,C,157,Ocellated Turkey,2,2016,9,11,11.57,,,Yalbac
Yalbac 610 C,610,C,172,Ocellated Turkey,1,2016,9,12,11.45,,,Yalbac
Yalbac 610 C,610,C,236,Ocellated Turkey,2,2016,9,13,9.17,,,Yalbac
Yalbac 610 C,610,C,248,Ocellated Turkey,1,2016,9,13,13,,,Yalbac
Yalbac 610 C,610,C,265,Ocellated Turkey,2,2016,9,13,14.34,,,Yalbac
Yalbac 610 C,610,C,271,Ocellated Turkey,2,2016,9,14,12.05,,,Yalbac
Yalbac 610 C,610,C,278,Ocellated Turkey,1,2016,9,14,14.03,,,Yalbac
Yalbac 610 C,610,C,301,Ocellated Turkey,1,2016,9,15,14.51,,,Yalbac
Yalbac 610 C,610,C,331,Ocellated Turkey,2,2016,9,16,10.45,,,Yalbac
Yalbac 610 C,610,C,340,Ocellated Turkey,1,2016,9,18,9.45,,,Yalbac
Yalbac 610 C,610,C,356,Ocellated Turkey,1,2016,9,18,15.32,,,Yalbac
Yalbac 610 C,610,C,382,Ocellated Turkey,1,2016,9,19,16.51,,,Yalbac
Yalbac 610 C,610,C,406,Ocellated Turkey,2,2016,9,20,6.13,,,Yalbac
